created_on,town,location,title,description,url_id,bedrooms,price
,Nairobi,Mugumo-Ini (Langata),Lovely 1 Bedroom Apartment To Let Langata,"spacious,well lit,near Wilson airport and uhuru gardens, secure ,both municipal and borehole...",5XpG2SmowWbo4MqUUiBBafYl.,1,23000
,Nairobi,Mugumo-Ini (Langata),Lovely 2 Bedroom Apartment To Let Langata,"located 15 mins from Nairobi city center

has the following features and amenities :
- spacious
-...",7nEneOtp9Sg0EiRzNsDY1flS.,2,28000
,Nairobi,Mugumo-Ini (Langata),2 Br Extension,Serene and quiet place next to police dog-unit.Very safe and water available full-time. .,8BeocBMJNcDvfhSf5D7CPiX6.,2,25000
,Nairobi,Mugumo-Ini (Langata),Lovely 3 Bedroom Apartment To Let Langata,"In a gated community, near police station, 3 bedroom apartment, ample parking, borehole, play area,...",8OKWt0acoad6wplSoDZpjHbp.,3,45000
,Nairobi,Mugumo-Ini (Langata),Spacious 2 Bedroom Apartment To Let Langata,"- separate bathroom and toilet
- located near Uhuru gardens
- washing area
- balcony - secure
-...",9Wc8ANZvvXjTL1dh1VPgsyrA.,2,34000
,Nairobi,Mugumo-Ini (Langata),Master Ensuite 3 Bedroom Apartment In Lang'ata,"A new modern block of 3 bedroom apartments located in Sunvalley area, near Quincy Mall and few...",B4ucG4pSbVVfwG2rYRE2tZzt.,3,55000
,Nairobi,Mugumo-Ini (Langata),Spacious 2 Bedroom Apartment to Let Langata,Located 15 minutes from Nairobi city center . Has the following features and amenities: - in a gated...,BrDipGpG2GqRVLO6OBHQQFI3.,2,35000
,Nairobi,Mugumo-Ini (Langata),Lovely 2 Bedroom Apartment to Let Langata,"#langata lovely 2 bedroom apartment to let
Located on upper langata near #langatabarracks...",CeEBhJyC7YeIYbcq0OPoBjYq.,2,30000
,Nairobi,Mugumo-Ini (Langata),Huge and Spacious 2 Bedroom Apartment to Let Langata,"Play area,borehole,secure,washing area,only 5km from city center ,all internet providers present ,on...",OGdWMZOLUvYRZSBA01ZKrvV.,2,45000
,Nairobi,Mugumo-Ini (Langata),Langata Executive 4 Bedroom Plus Sq to Let (Phenom Estate),"Deal!
LANGATA ,phenom estate 4 bedroom maisonette to let 
Very beautiful estate and houses ,the...",aFsZUDFL4EXqYPBxoR9VrqCk.,4,100000
,Nairobi,Mugumo-Ini (Langata),Nice 2 Bedroom Apartment to Let Langata,"Privacy assured Langata 2 bedroom apartment to let 
Spacious,secure,ample parking ,in a gated...",axjhmlvTF3xM9byRlB5NZc6w.,2,25000
,Nairobi,Mugumo-Ini (Langata),Langata 3 Bedroom Bungalow to Let,"Own gate in a gated community,its master ensuite,its a corner house , business or residential ok",bk6gS6on75St3uIkKz0NA0xz.,3,70000
,Nairobi,Mugumo-Ini (Langata),Spacious 2 Bedroom Apartment to Let Langata,"#langata 2 bedroom apartment to let
In a gated community and a compound of 8 units ,master ensuite...",cMoehyN1eHNU3kMDIOzK4TpM.,2,33000
,Nairobi,Mugumo-Ini (Langata),Lovely 4 Bedroom Bungalow Plus Sq To Let Langata,"own gate in a gated community ,master ensuite , detached sq , more than 20 parking's , very secure...",cSX79FSd9dfDfHkAkVpk7snz.,4,65000
,Nairobi,Mugumo-Ini (Langata),Stand Alone House For Rent In Langata,4 bedroom house with a 1 bedroom sq,coO3dGliosdzFpi1TXbX2De8.,1,70000
,Nairobi,Mugumo-Ini (Langata),Spacious 1 Bedroom Apartment to Let Langata,"Very spacious 1 bedroom apartment ,never used before,secure, water 24/7,solar heating, borehole...",f1CKIOPM49K3j7W8JDgI67Ti.,1,25000
,Nairobi,Mugumo-Ini (Langata),A Spacious 2bedroom Apartment To Let In Langata Near Langata Dog Unit.,"A two bedroom apartment to let in langata near langata  nea langata women's prison.
- officers 2...",f8whYuxkYSMdLzUjEaezUkvZ.,2,45000
,Nairobi,Mugumo-Ini (Langata),Lovely 3 Bedroom Apartment To Let Langata,"#langata 3 bedroom apartment to let 
Master ensuite,secure,water 24/7,balcony/washing area ...

More...",fKFDfJcVuSuMeMzmKVvWmZdL.,3,40000
,Nairobi,Mugumo-Ini (Langata),Stunning 3 Bedroom Apartment To Let Langata,"#langata stunning 3 bedroom apartment to let
In a gated community and a compound of 3 units , master...",gfNa2vTFgpQIMPa0G09sn4lU.,3,50000
,Nairobi,Mugumo-Ini (Langata),Spacious 2 Bedroom Apartment to Let Langata,"Located lower langata near wilson airport and carnivores , it has the following features and...",giB7L5jUqdDQxKOfitCZkUsW.,2,35000
,Nairobi,Mugumo-Ini (Langata),2bedroom Apartment Tolet,"2bedrooms apartment on the first floor, tiled spacious kitchen, with balcony inbuilt wardrobes,...",gkUnGvGtTu0hZfLiz0t57SkQ.,2,32000
,Nairobi,Mugumo-Ini (Langata),Lovely And Spacious 1 Bedroom Penthouse To Let Langata,"Located 20 minutes from #nairobicitycenter
 - in a gated community - in a compound of 6 units only...",grvhBbgFYC2A6Z8bBFnxr6aQ.,1,30000
,Nairobi,Mugumo-Ini (Langata),"Lovely 2 Bedroom Apartment to Let Langata , Nairobi","Its located 5km from city center opposite carnivores near Uhuru gardens/rafikiz/kobil.
the place is...",hFbnDoFAndnNWXmE0GuRSa6p.,2,35000
,Nairobi,Mugumo-Ini (Langata),4bedrooms Master Tolet,4bedrooms master ensuite and two sq's own compound in a gated estate,hewOXilsd5n11981f11rpnaL.,4,60000
,Nairobi,Mugumo-Ini (Langata),Lovely 2 Bedroom Apartment To Let,in a gatedvcommunity and its master ensuite,i6EXHx6sj6jNhc5Y7mohJY8V.,2,45000
,Nairobi,Mugumo-Ini (Langata),Executive 2 Bedroom Apartment to Let Langata,"#langata , executive 2 bedroom apartment to let - master ensuite - separate living and dining room -...",iBaCaQNnVGKQ5tTLOzTsVRUl.,2,55000
,Nairobi,Mugumo-Ini (Langata),Spacious 3 Bedroom Apartment to Let Langata,"Very big/spacious 3 bedroom apartment, separate living and dining room,master ensuite, borehole,...",iWaSolhDs9KOHPptAeyR3Zps.,3,50000
,Nairobi,Mugumo-Ini (Langata),Langata 2 3 Bedroom Apartments to Let,"Prime modern 2 and 3 bedrooms apartments to let in Langata.
Elegant and spacious apartments located...",ieP1YhpLXtAHhZsyVGPaRFtg.,2,35000
,Nairobi,Mugumo-Ini (Langata),Executive 1 Bedroom Apartment To Let Langata,"Executive 1 bedroom apartment to let #langata 

It's a a pent house ,in a semi-gated community

-...",ijRTrQhteEKPLOYIRNGk8ZuK.,1,26000
,Nairobi,Mugumo-Ini (Langata),A Very Spacious 2 Bedroom Apartment to Let in Langata.,A very spacious and elegant 3bedroom apartment to let in langata near langata shopping center... few...,ijdvXLyTXS7SKNfa7q7RKHPa.,2,28000
,Nairobi,Mugumo-Ini (Langata),Executive 3 Bedroom Apartment To Let Langata,"#langata newly built 3 bedroom apartment to let in a gated community

Located 15mins from Nairobi...",jTHhgKDB0Hm3AlIppxqZUzOM.,3,80000
,Nairobi,Mugumo-Ini (Langata),Spacious 2 Bedroom Apartment To Let,"#langata spacious 2 bedroom apartment to let

Separate bathroom and toilet, balcony/washing area,...",kNPcLq9L3QYbjjsGje7QodqJ.,2,33000
,Nairobi,Mugumo-Ini (Langata),Newly Built 1 Bedroom Apartment to Let Langata,#NAME?,kdqOKKlJ8ELQ0VXiNCfu2t8B.,1,23000
,Nairobi,Mugumo-Ini (Langata),A Nice And Spacious 3 Bedroom Apartment To Let In Langata,"a very spacious and elegant 3 bedroom to let in langata near by pass rod.
= ample parking 
spacious...",ke2MntdzdxGS2i1qXGsMASx5.,3,55000
,Nairobi,Mugumo-Ini (Langata),3bedroom Tolet,"3bedroom with compound spacious sitting and dining, separate toilet and bathroom, parking for four...",kgPHhgMhfXefuivOfrmjkpaM.,3,45000
,Nairobi,Mugumo-Ini (Langata),Spacious 2 Bedroom Apartment To Let South B,"located 4.3km from Nairobi city center,2 mins from Mombasa rd,mater hospital and capital center 

-...",kgUL0qgdVjB4ZtWMpiYUsyb2.,2,42000
,Nairobi,Mugumo-Ini (Langata),2 Bedroom Apartment Yo Let Langata,"located 15 mins from Nairobi city center

has the following features and amenities :
- spacious
-...",l6rpuRPBEPUpsHHxTig3DqWy.,2,25000
,Nairobi,Mugumo-Ini (Langata),Spacious 2 Bedroom Apartment Master Ensuite to Let Langata,#NAME?,mUavsQALHOAzLbpmAuC4LASb.,2,37000
,Nairobi,Mugumo-Ini (Langata),A 4 Bedroomed House to Let in Langata,A very spacious four bedroom house to let in langata estate. the house is ready for occupation...,neabiKtIIvetOWnpeZvhxjDy.,4,60000
,Nairobi,Mugumo-Ini (Langata),Spacious 1 Bedroom Apartment To Let Langata,"#spacious 2 bedroom apartment to let #langata 

Located near #nationalpark #nairobinationalpark...",nkCRwyTWxdtMudhNXTrkpQ2V.,1,30000
,Nairobi,Mugumo-Ini (Langata),Langata 2 Bedroom Apartment to Let,"Langata 2 bedroom apartment to let 
- borehole
- balcony
- ample parking 
- spacious 
- secure 
Rent...",nr4TxBRp57bPnXutYMMgOXhG.,2,35000
,Nairobi,Mugumo-Ini (Langata),Spacious 4 Br Town House With DSQ To Let Langata,Beautiful spacious 4 bedroom town house with garden to let. Good for  residential or commercial use....,ntWAbLGjh3Kt7evaRKVMNDvS.,4,120000
,Nairobi,Mugumo-Ini (Langata),Lovely 2 Bedroom Apartment To Let Langata,"perfect serenity to bring up a family  Langata 2 bedroom apartment to let 

Spacious,secure,ample...",nuHD0vAL69C3qjBVu1DfDPNh.,2,25000
,Nairobi,Mugumo-Ini (Langata),One Bedroom House For Rent In Langata,"1 bedroom house for rent in langata,near langata police stati for viewing daily",psXmVFI3Q6sxlDd9eVkvaL0y.,1,25000
,Nairobi,Mugumo-Ini (Langata),Lovely 2 Bedroom Apartment to Let Langata,"#langata 2 bedroom apartment to let
 
Semi-gated community on langata Rd , separate bathroom and...",rJydOUcVgw7TKP2ffw7cciaI.,2,35000
,Nairobi,Mugumo-Ini (Langata),Homes/ Apartments 2 Bedroom All Ensuite Off Langata Road,Kristy homes/apartments off langata road. The 2 bedroom apartment is all ensuite. We also have 1...,raogeg4NBMXBgMUfL2ZEJF0D.,2,50000
,Nairobi,Mugumo-Ini (Langata),8br Plus Sq On Rent,9 br plus sq on rent at langata royal park estate,raqvC1xPYZOjEjpzLJxE7Rvi.,8,100000
,Nairobi,Mugumo-Ini (Langata),Spacious 2 Bedroom Apartment to Let Langata,"Langata 2 bedroom apartment to let ,16 units in the compound,designated parking,gym ,steam n...",riflHlQW5rAAnCgK9YYpn7wP.,2,40000
,Nairobi,Mugumo-Ini (Langata),Very Spacious 2 Bedroom Apartment To Let Langata,"located 15 minutes away from Nairobi city center 

has the following features and amenities 
-...",rmXn6TtHwOL1srdZ7ZqqkAyT.,2,40000
,Nairobi,Mugumo-Ini (Langata),Spacious 2 Bedroom Apartment To Let Langata Rd,"#langata 2 bedroom apartment to let

Located on upper langata near #langatabarracks...",rpZhplDOBgHOp6zeDBZ9uWAe.,2,27000
,Nairobi,Mugumo-Ini (Langata),Lovely 2 Bedroom Apartment To Let Langata,"located 15 mins from Nairobi city center

has the following features and amenities :
- spacious
-...",rwAz7itHGKEW4MwrX0flAsJD.,2,25000
,Nairobi,Mugumo-Ini (Langata),Own Compound 4 Bedroom to Let Langata,"Own gate in a gayed community,very secure ,water 24/7, very clean,kids friendly,close to matatus and...",s8JWZguFXN6YimiOCZlFvNWs.,4,60000
,Nairobi,Mugumo-Ini (Langata),Consecutively 3 Bedroom Plus Sq Langata,"Langata,all ensuite 3 bedroom maisonette plus self contained sq in a gated community ,all bedrooms...",s9pKKS2fh1oETnlnborica0Y.,3,80000
,Nairobi,Mugumo-Ini (Langata),3 Bedroom Maisionette Plus Sq To Let,"own gated in a gated community,back yard, separate living and dining room detached sq ...",sKwRG1XXk36jQ60I3ufJkzSl.,3,55000
,Nairobi,Mugumo-Ini (Langata),"Langata ,Lovely 2 Bedroom Apartment To Let","Lovely 2 bedroom apartment to let #langata

Master ensuite ,spacious, modern,secure,well lit,ample...",stL3hk2JGAmvAFrnf6RWsuxe.,2,45000
,Nairobi,Mugumo-Ini (Langata),Spacious 2 Bedroom Apartment to Let Mbagathi Way,"Spacious 2 bedroom apartment to let mbagathi way - in a gated community
- separate bathroom and...",tQ1EgqO5YLKV2rKIzn6MfDJV.,2,38000
,Nairobi,Mugumo-Ini (Langata),Two Bedrooms Tolet,"2bedrooms apartment spacious kitchen gated compound borehole fresh water, in an estate , near naivas...",uK3M1VNV8cbfslFh8aFWPgLB.,2,35000
,Nairobi,Mugumo-Ini (Langata),Homely 2 Bedroom Apartment Langata Nairobi to Let,"Its located 5km from city center opposite carnivores near Uhuru gardens/rafikiz/kobil.
the place is...",wBUk2f97TYoCUm6AL97qomBA.,2,35000
,Nairobi,Mugumo-Ini (Langata),Lovely 2 Bedroom Apartment To Let Langata,"located 15 mins from Nairobi city center

has the following features and amenities :
- spacious
-...",x3rcYuhePrmGP00zc9KDBzaE.,2,25000
,Nairobi,Mugumo-Ini (Langata),Spacious 2 Bedroom Apartment To Let Langata,"Located 20 minutes from #nairobicitycenter
 - in a gated community - in a compound of 6 units only -...",xEvrXTDCBVPQLFYdq2hlz41w.,2,23000
,Nairobi,Mugumo-Ini (Langata),Huge 3 Bedroom Bungalow to Let Langata,"Own gate in a gated community ,master ensuite,on 50 x 100 plot,very secure ,spacious, kids and pets...",xpzR8uyklVKIp3Z2GD5FEBQP.,3,70000
,Nairobi,Mugumo-Ini (Langata),Huge 1 Bedroom Apartment To Let,"very huge 1 bedroom apartments in langata ,comes in both open plan kitchen and closed,very...",yQgOX9s4KOEehmVC8HJkNtAN.,1,25000
,Nairobi,Mugumo-Ini (Langata),Spacious 3 Bedroom Bungalow Plus Sq,"3 bedroom bungalow  to let langata 

the biggest compound you can get 
secure
water 24/7
detached...",yWsOpcEQaTOEud04fw835aLB.,3,85000
,Nairobi,Mugumo-Ini (Langata),Spacious 1 Bedroom Apartment To Let Langata,"Spacious,well lit,near Wilson airport and uhuru gardens, secure ,both municipal and borehole...",yqbudaJZNiJna6G6lj6KjAvV.,1,25000
,Nairobi,Mugumo-Ini (Langata),"A 3 Bedroom House Plus Sq ,To Let In Langata",A very nice and spacious 3 bedroom mansionate to let in langata estate. The house is in a very nece...,z4DhPNsacHHYvKY4hhP5ft1h.,3,50000
,Nairobi,Mugumo-Ini (Langata),Static 4 Bedroom Penthouse To Let Langata,"Charming 4 bedroom apartment to let langata

,in a gated community , very secure,borehole, balcony...",zBlE8c3VUkTFgw21aJZ38udV.,4,60000
,Nairobi,Mugumo-Ini (Langata),Spacious 4 Bedroom Maisonette No Sq To Let Langata,"own gate in a gated community

spacious
secure
water 24/7
small backyard 
ample parking for 3 cars...",zLJGHeJ5v746Aqw7G2gScomY.,4,57000
,Nairobi,Mugumo-Ini (Langata),Lovely 2 Bedroom Apartment To Let Langata,"located near Wilson airport and carnivores ground , less than 5 minutes to national park ,

the unit...",zjc0oEU7xWXkkeFxyTa03Btg.,2,28000
,Nairobi,Mugumo-Ini (Langata),Executive 2 Bedroom Apartment to Let Langata,"Executive 2 bedroom apartment to let
- all ensuite
- ample parking 
- secure
- borehole
- CCTV 
-...",zyCn1DzL7E9ay9YFNGHNlhZf.,2,50000
,Nairobi,Majengo,4 B.Rooms Apartments To Let In Mombasa Island,"It's a monster 4 b rooms apartment in mombasa island.
3 bedrooms are master ensuit and one ordinary...",12mx8vRONDy9D1aceFBqkSpw.,4,60000
,Nairobi,Majengo,Sarigoi 3 Bedroom Apartment For Rent,"sarigoi 3 Bedroom Apartment for rent.
1st floor and grnd floor available 
1 month Deposit 
free...",18eR8E0VwjsvjfvMK5Jt0YpE.,3,25000
,Nairobi,Majengo,Newly Built 1br Apartment to Let at Taifa Maize Millers. Majengo,This spacious newly built 1br apartment is located near Majengo Primary school and Taifa maize...,1eLNqhjys1bV3N7TIkKGsvuJ.,1,14500
,Nairobi,Majengo,1 Bedroom at Kingorani Near Abu Hureira,"New house.
borehole
security
token
open kitchen
fans
spacious house.
security",1hDwhQub0z3fhWC2Yp9WXH8a.,1,14500
,Nairobi,Majengo,2 Bedroom to Let in Majengo,2 Bedroom to let in near furniturerama.for more details please call,1mny2cHIVIl1FLUyeept9t1D.,2,22000
,Nairobi,Majengo,1 Bedr At Majengo Vipingo Saba Saba Road,"Borehole
outside parking
balcony
grills
fans
spacious kitchen 
token
cupboards",1nHZiMxhu5gVtTgcRvm5iVyz.,1,19000
,Nairobi,Majengo,2 Bedroom at Guraya -7up,"1 master ensuite 
balcony
laundry
caretaker
security
garbage collection
token
borehole
on th...",2UlASzpzfCEUce5pTGELX1tK.,2,27000
,Nairobi,Majengo,1 Bedroom at Bamburi Near Lexo Petrol Station,"2nd floor.
balconies.
on the road.
Closed kitchen
Token
common toilet 
Borehole
Cupboards
caretaker.",2zQ7uYMGM2L4YnxjNmx9384N.,1,15000
,Nairobi,Majengo,To Let: 2bedroom Ensuite at Bibla,"To let: 2bedroom ensuite @ bibla @ 27,000/= inclusive of water & garbage collection",30ZZbApbo50qXXBY53W3gp2K.,2,27000
,Nairobi,Majengo,2 Bedroom At Makupa Mwangeka,"master ensuite.
token
borehole
1st floor.
spacious sitting room
laundry
wardrobes
cupboards
outside...",3WpyHLzlikoy5gvewayfQw4b.,2,24000
,Nairobi,Majengo,To Let: Brand New 1bedroom at Bibla,"To let: brand new 1bedroom @ bibla rent inclusive garbage collection, water ,guard & care taker",3Y1JRWLogtVoZE87VLS4YAO.,1,20000
,Nairobi,Majengo,2 Bedroom At Kingorani Near Maize Millers,"no master ensuite 
2 common toilet 
token
balcony
5th floor
laundry
fans
spacious rooms
grill door...",3nfZ5EHCC1SSpJWXkP2YyAfY.,2,21000
,Nairobi,Majengo,Spacious 2br Apartment With Master Toilet,"This Executive 2br apartment is located near vipingo Butchery sabasaba, Majengo area. It is well...",3zSl0tCQVwwNnc5YSeKT4nSY.,2,20000
,Nairobi,Majengo,2 Bedroom At Tudor Kiziwi,"1 master ensuite
Parking
Caretaker
Security 
Laundry
Store
1 common toilet.
Balcony.
borehole
grill...",3zStwQVqoazC4VXm4O5Dm15R.,2,35000
,Nairobi,Majengo,Three Bedroom 1 Ensuite Mwembe Near Arya School,Spacious old school 3 bedroom one ensuite on the first floor. House has a total3 toilets,52bu1ROC22J5IgR4wbwSzLBu.,1,33000
,Nairobi,Majengo,1 Bedroom At Majengo Kingorani,"4th floor
no master ensuite.
token
borehole
wardrobes
cupboards rehole
token
balcony
fans",6BRylXf8xzhT5iJLW4CoCOkH.,1,17000
,Nairobi,Majengo,"Modern 1br Apartment to Let at Taifa Maize Millers, Mombasa",This house is well tiled and has fitted wardrobes.water is from borehole.Has good Access to public...,6bqoiVUdFd0wjrcAwx05po0a.,1,15500
,Nairobi,Majengo,Modern 3BR Pent House At Ksh 40K To Let At Sparki-makupa Area Mombasa,"Modern 3br pent house at ksh 40k to let at sparki-makupa area, mombasa island. Brand new. On 5th...",6gtsp5JOEhCkf1OQ1N09jgUU.,3,40000
,Nairobi,Majengo,Nice Newly Build 2bedroom Apartment To Let At Majengo King'orani Area.,This nice spacious newly built 2bedroom apartment is conveniently located in Majengo king'orani...,7K648ksZCM6Hb2t2c0RKp13o.,2,25000
,Nairobi,Majengo,1 Bedroom House In Majengo Near Maize Millers,"1 bedroom house for rent located opposite majengo primary school near mombasa maize millers
✔️Fully...",7PMuNCfzJ9bxGJuR7OazrqGY.,1,12000
,Nairobi,Majengo,"Modern 2br Apartments to Let Majengo, Jongoo Butchery.",This modern house is well tiled and has fitted wardrobes and frontage bulcony.Water is from...,8IoZzA95BphxX2X8qQmA1rjB.,2,18000
,Nairobi,Majengo,Lowest Priced 1BR Flat To Let At Makupa Area Mombasa Island,"Lowest priced 1br flat to let at makupa area, mombasa island. On ground floor. More spacious on 1st...",8Lk9yfc6aEPAfMDKfYoLohEC.,1,14500
,Nairobi,Majengo,2 Bedroom at Guraya,"Balcony. (laundry).
3rd floor.
Token
grill door
borehole water
separate dinning.
No master...",8ZIebo1qYI779abMmnpnC7ag.,2,22000
,Nairobi,Majengo,2 Bedroom At Guraya Near Gretha,"no master ensuite 
2nd floor
grill door
spacipus sitting room
separate dinning 
balcony
Cupboards...",8gNjFuNjQSgniBeI8fxdrMFM.,2,20000
,Nairobi,Majengo,1 Bedroom at Spaki Near Stage,"1 bedroom at spaki
2nd floor
borehole
token
caretaker
separate kitchen
cupboards
no fans
louvers 
on...",ATQkbV9UHEHf8PTiylZwj4SD.,1,16500
,Nairobi,Majengo,Two Bedroom Apartment to Let Near Sabasaba.,Nice sizeable two bedroom to let around sabasaba area. please call for more information.,B3F8qKNG2XaiAx0SF01071Rm.,2,20000
,Nairobi,Majengo,Brand New 2BR Apartment To Let At Sparki-makupa Mombasa,"Modern brand new 2br apartments to let at sparki-makupa area, mombasa. On ground to 4th floors....",BNd420THzXGltVUedjpsGnLW.,2,25000
,Nairobi,Majengo,Amazing 6BR Duplex House at 100K to Let Within Mombasa City (Island),Amazing 6br duplex house at ksh 100k to let within mombasa city (island). On 1st floor. On road....,BSNotOcqVFdDYSz5glffh7ax.,1,100000
,Nairobi,Majengo,1 Bedroom At Spaki Makupa,"Borehole 
open kitchen
3rd floor.
caretaker
outside parking space 
token
no fans
askari.
fully...",BipNIKYjzj45TAzYqi9mtmwM.,1,14500
